date,news_tone,news_volume
2020-10-05 00:00:00+00:00,-0.0506,0.0415
2020-10-06 00:00:00+00:00,-1.2613,0.0718
2020-10-07 00:00:00+00:00,-1.1067,0.0438
2020-10-08 00:00:00+00:00,-0.6742,0.0487
2020-10-09 00:00:00+00:00,-0.6586,0.0443
2020-10-10 00:00:00+00:00,-0.5229,0.0462
2020-10-11 00:00:00+00:00,-0.4811,0.0466
2020-10-12 00:00:00+00:00,-2.6849,0.086
2020-10-13 00:00:00+00:00,-0.3605,0.0692
2020-10-14 00:00:00+00:00,-0.5191,0.0681
2020-10-15 00:00:00+00:00,-1.3743,0.0499
2020-10-16 00:00:00+00:00,-2.0833,0.0724
2020-10-17 00:00:00+00:00,-1.7324,0.034
2020-10-18 00:00:00+00:00,-0.7673,0.0399
2020-10-19 00:00:00+00:00,-1.0433,0.0746
2020-10-21 00:00:00+00:00,0.1827,0.1109
2020-10-22 00:00:00+00:00,0.1399,0.1354
2020-10-23 00:00:00+00:00,-2.7478,0.1007
2020-10-24 00:00:00+00:00,-1.1474,0.0417
2020-10-25 00:00:00+00:00,-3.3508,0.1134
2020-10-26 00:00:00+00:00,-0.8102,0.0682
2020-10-27 00:00:00+00:00,-1.2649,0.0657
2020-10-28 00:00:00+00:00,0.0175,0.1209
2020-10-29 00:00:00+00:00,0.3185,0.0645
2020-10-30 00:00:00+00:00,-0.3207,0.0548
2020-10-31 00:00:00+00:00,0.6487,0.0589
2020-11-01 00:00:00+00:00,-0.7063,0.0422
2020-11-02 00:00:00+00:00,0.807,0.125
2020-11-03 00:00:00+00:00,-0.1945,0.0437
2020-11-04 00:00:00+00:00,0.0127,0.0722
2020-11-05 00:00:00+00:00,-0.8311,0.0831
2020-11-06 00:00:00+00:00,-1.4146,0.205
2020-11-07 00:00:00+00:00,-2.4691,0.1458
2020-11-08 00:00:00+00:00,0.9628,0.124
2020-11-09 00:00:00+00:00,-0.7305,0.0926
2020-11-10 00:00:00+00:00,-0.6057,0.0599
2020-11-11 00:00:00+00:00,-0.6399,0.0543
2020-11-12 00:00:00+00:00,-0.4511,0.0599
2020-11-13 00:00:00+00:00,0.4764,0.1115
2020-11-14 00:00:00+00:00,3.5567,0.0288
2020-11-15 00:00:00+00:00,-0.7996,0.0388
2020-11-16 00:00:00+00:00,-0.5784,0.0544
2020-11-17 00:00:00+00:00,-0.626,0.0777
2020-11-18 00:00:00+00:00,-0.428,0.1955
2020-11-19 00:00:00+00:00,-0.8016,0.1236
2020-11-20 00:00:00+00:00,0.3684,0.1238
2020-11-21 00:00:00+00:00,-0.5115,0.0931
2020-11-22 00:00:00+00:00,0.2485,0.085
2020-11-23 00:00:00+00:00,0.0672,0.1119
2020-11-24 00:00:00+00:00,-0.2367,0.176
2020-11-25 00:00:00+00:00,0.2759,0.1415
2020-11-26 00:00:00+00:00,-1.1993,0.1575
2020-11-27 00:00:00+00:00,-1.3652,0.1508
2020-11-28 00:00:00+00:00,-0.7098,0.0844
2020-11-29 00:00:00+00:00,-0.1399,0.0797
2020-11-30 00:00:00+00:00,0.0325,0.1792
2020-12-01 00:00:00+00:00,-0.6563,0.2042
2020-12-02 00:00:00+00:00,0.3112,0.1097
2020-12-03 00:00:00+00:00,-0.4239,0.1083
2020-12-04 00:00:00+00:00,-0.0286,0.0821
2020-12-05 00:00:00+00:00,-0.3482,0.0742
2020-12-06 00:00:00+00:00,-0.7974,0.078
2020-12-07 00:00:00+00:00,-1.1657,0.1166
2020-12-08 00:00:00+00:00,-0.7509,0.083
2020-12-09 00:00:00+00:00,-0.4422,0.0926
2020-12-10 00:00:00+00:00,0.0257,0.0847
2020-12-11 00:00:00+00:00,-1.3933,0.1011
2020-12-12 00:00:00+00:00,-0.4147,0.0672
2020-12-13 00:00:00+00:00,0.0118,0.0787
2020-12-14 00:00:00+00:00,-0.4497,0.0811
2020-12-15 00:00:00+00:00,-0.9519,0.1022
2020-12-16 00:00:00+00:00,-0.0007,0.212
2020-12-17 00:00:00+00:00,0.0398,0.3788
2020-12-18 00:00:00+00:00,-0.0587,0.2053
2020-12-19 00:00:00+00:00,-0.6218,0.1036
2020-12-20 00:00:00+00:00,-0.5965,0.1176
2020-12-21 00:00:00+00:00,-0.0726,0.2002
2020-12-22 00:00:00+00:00,-0.8291,0.12
2020-12-23 00:00:00+00:00,-0.5467,0.1105
2020-12-24 00:00:00+00:00,-0.6154,0.1042
2020-12-25 00:00:00+00:00,-0.3585,0.0863
2020-12-26 00:00:00+00:00,0.0321,0.1578
2020-12-27 00:00:00+00:00,-0.272,0.2761
2020-12-28 00:00:00+00:00,-0.9368,0.2353
2020-12-29 00:00:00+00:00,-0.515,0.1811
2020-12-30 00:00:00+00:00,-0.2731,0.2029
2020-12-31 00:00:00+00:00,-0.2539,0.2044
2021-01-01 00:00:00+00:00,-0.6163,0.1398
2021-01-02 00:00:00+00:00,-0.3916,0.3302
2021-01-03 00:00:00+00:00,0.0164,0.3521
2021-01-04 00:00:00+00:00,-0.0747,0.3579
2021-01-05 00:00:00+00:00,-0.6209,0.255
2021-01-06 00:00:00+00:00,-0.2583,0.2681
2021-01-07 00:00:00+00:00,-0.2882,0.3291
2021-01-08 00:00:00+00:00,-0.5556,0.3625
2021-01-09 00:00:00+00:00,-0.3438,0.21
2021-01-10 00:00:00+00:00,-0.9789,0.21
2021-01-11 00:00:00+00:00,-1.2269,0.3337
2021-01-12 00:00:00+00:00,-1.4046,0.3196
2021-01-13 00:00:00+00:00,-1.513,0.2574
2021-01-14 00:00:00+00:00,-0.7995,0.2934
2021-01-15 00:00:00+00:00,-1.659,0.2831
2021-01-16 00:00:00+00:00,-0.7523,0.1655
2021-01-17 00:00:00+00:00,-1.8301,0.1868
2021-01-18 00:00:00+00:00,-0.7556,0.1698
2021-01-19 00:00:00+00:00,-0.2049,0.164
2021-01-20 00:00:00+00:00,-0.2964,0.1441
2021-01-21 00:00:00+00:00,-0.5774,0.1693
2021-01-22 00:00:00+00:00,-1.56,0.2119
2021-01-23 00:00:00+00:00,-1.0149,0.103
2021-01-24 00:00:00+00:00,-0.8455,0.1046
2021-01-25 00:00:00+00:00,-0.4121,0.1235
2021-01-26 00:00:00+00:00,-0.8309,0.1372
2021-01-27 00:00:00+00:00,-0.5489,0.1234
2021-01-28 00:00:00+00:00,-0.7381,0.1276
2021-01-29 00:00:00+00:00,-0.5508,0.2567
2021-01-30 00:00:00+00:00,-1.0935,0.22
2021-01-31 00:00:00+00:00,-1.257,0.1147
2021-02-01 00:00:00+00:00,-0.069,0.1894
2021-02-02 00:00:00+00:00,-0.3944,0.1678
2021-02-03 00:00:00+00:00,-0.118,0.1442
2021-02-04 00:00:00+00:00,-0.3716,0.1476
2021-02-05 00:00:00+00:00,-1.1334,0.1697
2021-02-06 00:00:00+00:00,-1.0423,0.126
2021-02-07 00:00:00+00:00,-0.7117,0.1475
2021-02-08 00:00:00+00:00,0.4657,0.588
2021-02-09 00:00:00+00:00,0.4299,0.6589
2021-02-10 00:00:00+00:00,-0.3959,0.3816
2021-02-11 00:00:00+00:00,-0.0341,0.3407
2021-02-12 00:00:00+00:00,-0.2387,0.3792
2021-02-13 00:00:00+00:00,0.0928,0.2888
2021-02-14 00:00:00+00:00,0.3617,0.291
2021-02-15 00:00:00+00:00,-0.2307,0.3485
2021-02-16 00:00:00+00:00,0.0611,0.5161
2021-02-17 00:00:00+00:00,-0.0905,0.4145
2021-02-18 00:00:00+00:00,-0.2314,0.3413
2021-02-19 00:00:00+00:00,-0.2637,0.4012
2021-02-20 00:00:00+00:00,-0.0091,0.403
2021-02-21 00:00:00+00:00,0.0719,0.3227
2021-02-22 00:00:00+00:00,-0.5616,0.4968
2021-02-23 00:00:00+00:00,-0.8279,0.5277
2021-02-24 00:00:00+00:00,-0.5999,0.3657
2021-02-25 00:00:00+00:00,-0.663,0.3393
2021-02-26 00:00:00+00:00,-1.2173,0.2469
2021-02-27 00:00:00+00:00,-1.063,0.1866
2021-02-28 00:00:00+00:00,-0.4722,0.2244
2021-03-01 00:00:00+00:00,-0.4687,0.2416
2021-03-02 00:00:00+00:00,-0.345,0.2088
2021-03-03 00:00:00+00:00,-0.0456,0.2043
2021-03-04 00:00:00+00:00,0.3852,0.2386
2021-03-05 00:00:00+00:00,-0.6641,0.2072
2021-03-06 00:00:00+00:00,-0.5891,0.1724
2021-03-07 00:00:00+00:00,-0.0779,0.1576
2021-03-08 00:00:00+00:00,0.0036,0.2137
2021-03-09 00:00:00+00:00,0.0613,0.2322
2021-03-10 00:00:00+00:00,0.0599,0.2194
2021-03-11 00:00:00+00:00,0.1933,0.1727
2021-03-12 00:00:00+00:00,-0.3543,0.168
2021-03-13 00:00:00+00:00,0.1234,0.3523
2021-03-14 00:00:00+00:00,0.0451,0.2758
2021-03-15 00:00:00+00:00,-0.6377,0.345
2021-03-16 00:00:00+00:00,-0.3697,0.2901
2021-03-17 00:00:00+00:00,-1.4822,0.2761
2021-03-18 00:00:00+00:00,-0.4178,0.2305
2021-03-19 00:00:00+00:00,-1.0686,0.2238
2021-03-20 00:00:00+00:00,-0.6483,0.1376
2021-03-21 00:00:00+00:00,-0.8557,0.1411
2021-03-22 00:00:00+00:00,-0.0443,0.1961
2021-03-23 00:00:00+00:00,0.1656,0.2006
2021-03-24 00:00:00+00:00,0.0675,0.3332
2021-03-25 00:00:00+00:00,-1.005,0.2609
2021-03-26 00:00:00+00:00,-0.4295,0.2415
2021-03-27 00:00:00+00:00,-0.5346,0.14
2021-03-28 00:00:00+00:00,-0.471,0.1364
2021-03-29 00:00:00+00:00,0.3148,0.2185
2021-03-30 00:00:00+00:00,0.4966,0.2299
2021-03-31 00:00:00+00:00,0.3598,0.2195
2021-04-01 00:00:00+00:00,-0.0615,0.205
2021-04-02 00:00:00+00:00,-0.0506,0.1813
2021-04-03 00:00:00+00:00,-0.1087,0.121
2021-04-04 00:00:00+00:00,0.1063,0.129
2021-04-05 00:00:00+00:00,-0.2948,0.1907
2021-04-06 00:00:00+00:00,0.4753,0.2367
2021-04-07 00:00:00+00:00,-0.433,0.1963
2021-04-08 00:00:00+00:00,-0.4006,0.2033
2021-04-09 00:00:00+00:00,-0.0167,0.1571
2021-04-10 00:00:00+00:00,0.1103,0.1555
2021-04-11 00:00:00+00:00,-0.1666,0.1737
2021-04-12 00:00:00+00:00,0.0823,0.1828
2021-04-13 00:00:00+00:00,0.3002,0.3322
2021-04-14 00:00:00+00:00,0.2982,0.491
2021-04-15 00:00:00+00:00,0.2645,0.4194
2021-04-16 00:00:00+00:00,-0.4698,0.2531
2021-04-17 00:00:00+00:00,-0.0832,0.1955
2021-04-18 00:00:00+00:00,-1.0444,0.3666
2021-04-19 00:00:00+00:00,-0.423,0.4297
2021-04-20 00:00:00+00:00,0.0993,0.36
2021-04-21 00:00:00+00:00,0.042,0.2004
2021-04-22 00:00:00+00:00,-0.4763,0.1997
2021-04-23 00:00:00+00:00,-1.74,0.3756
2021-04-24 00:00:00+00:00,-1.2325,0.2605
2021-04-25 00:00:00+00:00,-1.1211,0.2395
2021-04-26 00:00:00+00:00,-0.6579,0.3373
2021-04-27 00:00:00+00:00,-0.0864,0.3881
2021-04-28 00:00:00+00:00,-0.307,0.2543
2021-04-29 00:00:00+00:00,-0.0927,0.1958
2021-04-30 00:00:00+00:00,-0.3113,0.2019
2021-05-01 00:00:00+00:00,-0.2414,0.1817
2021-05-02 00:00:00+00:00,-0.64,0.2404
2021-05-03 00:00:00+00:00,-0.0518,0.2258
2021-05-04 00:00:00+00:00,0.2868,0.2512
2021-05-05 00:00:00+00:00,0.2415,0.219
2021-05-06 00:00:00+00:00,0.2391,0.2004
2021-05-07 00:00:00+00:00,-0.0543,0.2296
2021-05-08 00:00:00+00:00,-0.1946,0.2364
2021-05-09 00:00:00+00:00,-1.2205,0.3107
2021-05-10 00:00:00+00:00,-0.1131,0.3041
2021-05-11 00:00:00+00:00,-0.3797,0.2392
2021-05-12 00:00:00+00:00,-0.1617,0.2532
2021-05-13 00:00:00+00:00,-0.9836,0.8316
2021-05-14 00:00:00+00:00,-1.1265,0.4993
2021-05-15 00:00:00+00:00,-1.5097,0.3629
2021-05-16 00:00:00+00:00,-1.3812,0.2999
2021-05-17 00:00:00+00:00,-1.261,0.4992
2021-05-18 00:00:00+00:00,-0.9543,0.3697
2021-05-19 00:00:00+00:00,-2.2012,0.7918
2021-05-20 00:00:00+00:00,-1.6926,0.737
2021-05-21 00:00:00+00:00,-1.3491,0.5192
2021-05-22 00:00:00+00:00,-1.3503,0.3931
2021-05-23 00:00:00+00:00,-1.5693,0.4294
2021-05-24 00:00:00+00:00,-1.5252,0.6449
2021-05-25 00:00:00+00:00,-0.7234,0.4054
2021-05-26 00:00:00+00:00,-1.2251,0.3681
2021-05-27 00:00:00+00:00,-1.0679,0.2653
2021-05-28 00:00:00+00:00,-1.2004,0.3039
2021-05-29 00:00:00+00:00,-1.5622,0.2653
2021-05-30 00:00:00+00:00,-0.9096,0.2561
2021-05-31 00:00:00+00:00,-1.1034,0.2598
2021-06-01 00:00:00+00:00,-0.1503,0.235
2021-06-02 00:00:00+00:00,-0.4065,0.2405
2021-06-03 00:00:00+00:00,-0.6084,0.2588
2021-06-04 00:00:00+00:00,-1.0295,0.3538
2021-06-05 00:00:00+00:00,-0.9653,0.263
2021-06-06 00:00:00+00:00,-0.8933,0.5826
2021-06-07 00:00:00+00:00,-1.872,0.4367
2021-06-08 00:00:00+00:00,-2.7433,0.5608
2021-06-09 00:00:00+00:00,-0.6914,0.5376
2021-06-10 00:00:00+00:00,-2.0915,0.5752
2021-06-11 00:00:00+00:00,-1.3955,0.3384
2021-06-12 00:00:00+00:00,-1.4118,0.2535
2021-06-13 00:00:00+00:00,-0.6929,0.2245
2021-06-14 00:00:00+00:00,-0.3241,0.4591
2021-06-15 00:00:00+00:00,-0.1613,0.2778
2021-06-16 00:00:00+00:00,-0.6671,0.2235
2021-06-17 00:00:00+00:00,-0.474,0.2155
2021-06-18 00:00:00+00:00,-0.7864,0.2105
2021-06-19 00:00:00+00:00,-2.6958,0.2991
2021-06-20 00:00:00+00:00,-1.4787,0.1874
2021-06-21 00:00:00+00:00,-1.7321,0.4016
2021-06-22 00:00:00+00:00,-1.3458,0.4647
2021-06-23 00:00:00+00:00,-1.2973,0.3749
2021-06-24 00:00:00+00:00,-1.0658,0.2938
2021-06-25 00:00:00+00:00,-1.0155,0.2737
2021-06-26 00:00:00+00:00,-0.9326,0.1942
2021-06-27 00:00:00+00:00,-1.0396,0.153
2021-06-28 00:00:00+00:00,-0.4083,0.3145
2021-06-29 00:00:00+00:00,-1.2381,0.3268
2021-06-30 00:00:00+00:00,0.0309,0.1945
2021-07-01 00:00:00+00:00,-0.3144,0.1968
2021-07-02 00:00:00+00:00,-0.2095,0.2026
2021-07-03 00:00:00+00:00,-1.5943,0.1623
2021-07-04 00:00:00+00:00,-1.6533,0.1635
2021-07-05 00:00:00+00:00,-2.2693,0.2377
2021-07-06 00:00:00+00:00,-1.6757,0.2543
2021-07-07 00:00:00+00:00,-1.1845,0.1967
2021-07-08 00:00:00+00:00,-0.8925,0.2054
2021-07-09 00:00:00+00:00,-1.1065,0.2252
2021-07-10 00:00:00+00:00,-1.1209,0.2205
2021-07-11 00:00:00+00:00,-0.8953,0.1718
2021-07-12 00:00:00+00:00,-0.4848,0.1871
2021-07-13 00:00:00+00:00,-1.0412,0.1583
2021-07-14 00:00:00+00:00,-0.8214,0.1834
2021-07-15 00:00:00+00:00,-0.5668,0.1789
2021-07-16 00:00:00+00:00,-0.5389,0.1764
2021-07-17 00:00:00+00:00,-0.9453,0.1193
2021-07-18 00:00:00+00:00,-1.3258,0.1291
2021-07-19 00:00:00+00:00,-1.2785,0.1644
2021-07-20 00:00:00+00:00,-1.842,0.2932
2021-07-21 00:00:00+00:00,-2.4017,0.2748
2021-07-22 00:00:00+00:00,-0.9153,0.303
2021-07-23 00:00:00+00:00,-0.9052,0.193
2021-07-24 00:00:00+00:00,-1.2548,0.1354
2021-07-25 00:00:00+00:00,-0.7479,0.1645
2021-07-26 00:00:00+00:00,-0.2479,0.3989
2021-07-27 00:00:00+00:00,-0.3612,0.2858
2021-07-28 00:00:00+00:00,-0.6057,0.1861
2021-07-29 00:00:00+00:00,0.2317,0.2296
2021-07-30 00:00:00+00:00,0.0271,0.1701
2021-07-31 00:00:00+00:00,-0.3251,0.117
2021-08-01 00:00:00+00:00,-0.6042,0.1075
2021-08-02 00:00:00+00:00,-0.1282,0.1998
2021-08-03 00:00:00+00:00,-0.4151,0.1734
2021-08-04 00:00:00+00:00,-0.5276,0.1313
2021-08-05 00:00:00+00:00,-0.3572,0.1438
2021-08-06 00:00:00+00:00,-0.1898,0.1348
2021-08-07 00:00:00+00:00,0.1308,0.1082
2021-08-08 00:00:00+00:00,-0.635,0.1538
2021-08-09 00:00:00+00:00,-0.1893,0.1831
2021-08-10 00:00:00+00:00,-0.1838,0.2535
2021-08-11 00:00:00+00:00,-0.4536,0.2316
2021-08-12 00:00:00+00:00,-0.9413,0.2321
2021-08-13 00:00:00+00:00,0.0785,0.1712
2021-08-14 00:00:00+00:00,-0.0018,0.125
2021-08-15 00:00:00+00:00,0.1511,0.1085
2021-08-16 00:00:00+00:00,-0.5056,0.2074
2021-08-17 00:00:00+00:00,-0.0936,0.1395
2021-08-18 00:00:00+00:00,-0.5861,0.1253
2021-08-19 00:00:00+00:00,-0.5316,0.2272
2021-08-20 00:00:00+00:00,-0.4477,0.1517
2021-08-21 00:00:00+00:00,-0.2054,0.1032
2021-08-22 00:00:00+00:00,-0.3069,0.1241
2021-08-23 00:00:00+00:00,0.1669,0.4222
2021-08-24 00:00:00+00:00,0.5128,0.2136
2021-08-25 00:00:00+00:00,-0.1355,0.17
2021-08-26 00:00:00+00:00,-0.5755,0.122
2021-08-27 00:00:00+00:00,-0.1572,0.1941
2021-08-28 00:00:00+00:00,-0.5969,0.1262
2021-08-29 00:00:00+00:00,-0.7489,0.1322
2021-08-30 00:00:00+00:00,-0.1891,0.1423
2021-08-31 00:00:00+00:00,0.0358,0.1561
2021-09-01 00:00:00+00:00,-0.1751,0.144
2021-09-02 00:00:00+00:00,-0.1932,0.1792
2021-09-03 00:00:00+00:00,-0.2177,0.1418
2021-09-04 00:00:00+00:00,-0.3926,0.1049
2021-09-05 00:00:00+00:00,-0.3935,0.1281
2021-09-06 00:00:00+00:00,-0.5161,0.2095
2021-09-07 00:00:00+00:00,-0.4094,0.5302
2021-09-08 00:00:00+00:00,-1.3243,0.4043
2021-09-09 00:00:00+00:00,-0.8522,0.2222
2021-09-10 00:00:00+00:00,-0.2614,0.1759
2021-09-11 00:00:00+00:00,-1.0873,0.1278
2021-09-12 00:00:00+00:00,-0.8476,0.1461
2021-09-13 00:00:00+00:00,-0.8182,0.1893
2021-09-14 00:00:00+00:00,-0.1137,0.2028
2021-09-15 00:00:00+00:00,-0.1155,0.1687
2021-09-16 00:00:00+00:00,-0.8906,0.19
2021-09-17 00:00:00+00:00,-0.3751,0.1945
2021-09-18 00:00:00+00:00,-0.7656,0.0974
2021-09-19 00:00:00+00:00,-1.1782,0.0864
2021-09-20 00:00:00+00:00,-1.8997,0.2156
2021-09-21 00:00:00+00:00,-1.9611,0.2872
2021-09-22 00:00:00+00:00,-0.9507,0.1749
2021-09-23 00:00:00+00:00,0.1516,0.1968
2021-09-24 00:00:00+00:00,-2.8115,0.459
2021-09-25 00:00:00+00:00,-1.9372,0.2586
2021-09-26 00:00:00+00:00,-1.6154,0.1348
2021-09-27 00:00:00+00:00,-0.9334,0.227
2021-09-28 00:00:00+00:00,-0.7126,0.2029
2021-09-29 00:00:00+00:00,-0.5457,0.1482
2021-09-30 00:00:00+00:00,-0.4466,0.155
2021-10-01 00:00:00+00:00,-0.9537,0.1846
2021-10-02 00:00:00+00:00,-1.0684,0.1241
2021-10-03 00:00:00+00:00,-0.9165,0.1178
2021-10-04 00:00:00+00:00,-0.6986,0.154
2021-10-05 00:00:00+00:00,-0.2564,0.1929
2021-10-06 00:00:00+00:00,-0.4453,0.2085
2021-10-07 00:00:00+00:00,0.0752,0.1939
2021-10-08 00:00:00+00:00,-0.1082,0.1502
2021-10-09 00:00:00+00:00,-0.4195,0.116
2021-10-10 00:00:00+00:00,-0.6774,0.1251
2021-10-11 00:00:00+00:00,-0.3752,0.1638
2021-10-12 00:00:00+00:00,-0.214,0.1718
2021-10-13 00:00:00+00:00,-0.1838,0.1702
2021-10-14 00:00:00+00:00,-0.3224,0.2008
2021-10-15 00:00:00+00:00,-0.1716,0.3527
2021-10-16 00:00:00+00:00,-0.2167,0.393
2021-10-17 00:00:00+00:00,-0.7676,0.1992
2021-10-18 00:00:00+00:00,-0.057,0.323
2021-10-19 00:00:00+00:00,0.4913,0.3479
2021-10-20 00:00:00+00:00,0.5422,0.4135
2021-10-21 00:00:00+00:00,-0.2673,0.3854
2021-10-22 00:00:00+00:00,-0.4283,0.1937
2021-10-23 00:00:00+00:00,-0.0927,0.1573
2021-10-24 00:00:00+00:00,-0.17,0.1744
2021-10-25 00:00:00+00:00,-0.5796,0.2375
2021-10-26 00:00:00+00:00,-0.0836,0.1991
2021-10-27 00:00:00+00:00,-0.1903,0.1991
2021-10-28 00:00:00+00:00,-0.0963,0.1819
2021-10-29 00:00:00+00:00,-0.325,0.1886
2021-10-30 00:00:00+00:00,-0.1247,0.1539
2021-10-31 00:00:00+00:00,-0.6214,0.1517
2021-11-01 00:00:00+00:00,-0.0623,0.2043
2021-11-02 00:00:00+00:00,0.065,0.2049
2021-11-03 00:00:00+00:00,0.0516,0.1914
2021-11-04 00:00:00+00:00,-0.1792,0.1459
2021-11-05 00:00:00+00:00,-0.5015,0.2269
2021-11-06 00:00:00+00:00,-0.6579,0.1314
2021-11-07 00:00:00+00:00,-0.4577,0.1316
2021-11-08 00:00:00+00:00,-0.1363,0.234
2021-11-09 00:00:00+00:00,-0.0213,0.3701
2021-11-10 00:00:00+00:00,0.117,0.2711
2021-11-11 00:00:00+00:00,0.0606,0.2108
2021-11-12 00:00:00+00:00,0.0236,0.22
2021-11-13 00:00:00+00:00,-0.2034,0.1693
2021-11-14 00:00:00+00:00,-0.5336,0.176
2021-11-15 00:00:00+00:00,0.3406,0.2139
2021-11-16 00:00:00+00:00,-0.3964,0.2713
2021-11-17 00:00:00+00:00,-0.2116,0.2779
2021-11-18 00:00:00+00:00,-0.4577,0.2512
2021-11-19 00:00:00+00:00,-0.9092,0.2273
2021-11-20 00:00:00+00:00,-0.4932,0.1658
2021-11-21 00:00:00+00:00,-0.0953,0.3584
2021-11-22 00:00:00+00:00,0.1004,0.2464
2021-11-23 00:00:00+00:00,-0.6505,0.2294
2021-11-24 00:00:00+00:00,-0.6738,0.2138
2021-11-25 00:00:00+00:00,-0.4548,0.1633
2021-11-26 00:00:00+00:00,-1.2614,0.2521
2021-11-27 00:00:00+00:00,-1.9378,0.244
2021-11-28 00:00:00+00:00,-1.1413,0.1894
2021-11-29 00:00:00+00:00,-0.5813,0.2822
2021-11-30 00:00:00+00:00,-0.3577,0.1898
2021-12-01 00:00:00+00:00,-0.2291,0.1785
2021-12-02 00:00:00+00:00,-0.3978,0.1916
2021-12-03 00:00:00+00:00,-0.3493,0.1759
2021-12-04 00:00:00+00:00,-1.8965,0.287
2021-12-05 00:00:00+00:00,-1.7502,0.2234
2021-12-06 00:00:00+00:00,-1.8278,0.338
2021-12-07 00:00:00+00:00,-0.7572,0.2903
2021-12-08 00:00:00+00:00,-0.4938,0.2214
2021-12-09 00:00:00+00:00,-0.1818,0.1658
2021-12-10 00:00:00+00:00,-1.3305,0.1987
2021-12-11 00:00:00+00:00,-1.4221,0.149
2021-12-12 00:00:00+00:00,-1.5513,0.2041
2021-12-13 00:00:00+00:00,-0.8138,0.2525
2021-12-14 00:00:00+00:00,-0.4015,0.2465
2021-12-15 00:00:00+00:00,-0.7223,0.2172
2021-12-16 00:00:00+00:00,-0.288,0.1811
2021-12-17 00:00:00+00:00,-0.3709,0.1911
2021-12-18 00:00:00+00:00,-0.0851,0.124
2021-12-19 00:00:00+00:00,-0.8197,0.1594
2021-12-20 00:00:00+00:00,-0.3456,0.1777
2021-12-21 00:00:00+00:00,-0.5131,0.2035
2021-12-22 00:00:00+00:00,-0.4454,0.1988
2021-12-23 00:00:00+00:00,-0.0566,0.1918
2021-12-24 00:00:00+00:00,0.4293,0.1989
2021-12-25 00:00:00+00:00,0.5039,0.1642
2021-12-26 00:00:00+00:00,0.353,0.1676
2021-12-27 00:00:00+00:00,-0.0337,0.183
2021-12-28 00:00:00+00:00,-0.6714,0.2132
2021-12-29 00:00:00+00:00,-0.4125,0.2164
2021-12-30 00:00:00+00:00,-0.5726,0.2046
2021-12-31 00:00:00+00:00,-0.5064,0.1912
2022-01-01 00:00:00+00:00,-0.7096,0.1727
2022-01-02 00:00:00+00:00,-0.3175,0.1446
2022-01-03 00:00:00+00:00,-0.2252,0.2154
2022-01-04 00:00:00+00:00,-0.1448,0.1876
2022-01-05 00:00:00+00:00,-0.1642,0.2062
2022-01-06 00:00:00+00:00,-1.3548,0.3267
2022-01-07 00:00:00+00:00,-1.6415,0.2881
2022-01-08 00:00:00+00:00,-1.3124,0.2313
2022-01-09 00:00:00+00:00,-1.3371,0.1628
2022-01-10 00:00:00+00:00,-0.8781,0.2674
2022-01-11 00:00:00+00:00,-0.5145,0.2415
2022-01-12 00:00:00+00:00,-0.5793,0.2172
2022-01-13 00:00:00+00:00,-0.2975,0.1803
2022-01-14 00:00:00+00:00,-0.3565,0.2313
2022-01-15 00:00:00+00:00,-0.8506,0.1565
2022-01-16 00:00:00+00:00,-0.5703,0.1588
2022-01-17 00:00:00+00:00,-0.3067,0.1975
2022-01-18 00:00:00+00:00,-0.7785,0.2088
2022-01-19 00:00:00+00:00,-0.4847,0.1673
2022-01-20 00:00:00+00:00,-0.6588,0.215
2022-01-21 00:00:00+00:00,-1.4438,0.3168
2022-01-22 00:00:00+00:00,-2.1041,0.3677
2022-01-23 00:00:00+00:00,-1.8964,0.2831
2022-01-24 00:00:00+00:00,-2.1486,0.4692
2022-01-25 00:00:00+00:00,-1.6578,0.3394
2022-01-26 00:00:00+00:00,-0.7851,0.3155
2022-01-27 00:00:00+00:00,-0.4967,0.1855
2022-01-28 00:00:00+00:00,-0.8119,0.185
2022-01-29 00:00:00+00:00,-0.5908,0.1518
2022-01-30 00:00:00+00:00,-0.5261,0.1435
2022-01-31 00:00:00+00:00,-0.5047,0.1868
2022-02-01 00:00:00+00:00,-0.3694,0.2071
2022-02-02 00:00:00+00:00,-0.4121,0.1845
2022-02-03 00:00:00+00:00,-0.7305,0.1582
2022-02-04 00:00:00+00:00,-0.1377,0.1737
2022-02-05 00:00:00+00:00,-0.1211,0.1655
2022-02-06 00:00:00+00:00,-0.2076,0.1192
2022-02-07 00:00:00+00:00,-0.3031,0.2374
2022-02-08 00:00:00+00:00,-1.908,0.3801
2022-02-09 00:00:00+00:00,-1.7677,0.3373
2022-02-10 00:00:00+00:00,-0.9484,0.1894
2022-02-11 00:00:00+00:00,-0.7574,0.1745
2022-02-12 00:00:00+00:00,-1.0071,0.1509
2022-02-13 00:00:00+00:00,-0.8214,0.1386
2022-02-14 00:00:00+00:00,-0.5953,0.2279
2022-02-15 00:00:00+00:00,-0.831,0.1963
2022-02-16 00:00:00+00:00,-0.7677,0.1914
2022-02-17 00:00:00+00:00,-1.1756,0.2039
2022-02-18 00:00:00+00:00,-1.1364,0.1989
2022-02-19 00:00:00+00:00,-0.915,0.1748
2022-02-20 00:00:00+00:00,-1.1998,0.1503
2022-02-21 00:00:00+00:00,-1.1689,0.187
2022-02-22 00:00:00+00:00,-1.3045,0.2132
